,text,emotion
2953,angkotgojekgrabdllbbrp driver suka nanyain ginigak jemput pacar mbakenggaknpyagap,3
2954,rute gojek rumahst pocin stkaret mayestik mayestikgambir gambirst juanda masker helm,1
2955,film adegan tikus luncur tidur tinggal jejak darah masuk mulut salah aktor,4
2956,ya ngirim ipx pakai gojek kolom ditulisin ipx gb,3
2957,curi,5
2958,hidup universitas asal kota beda kenal uni takut temanteman kenal cinta aman bawa pergi,1
2959,sampe meriksa status pasien tuh brasa nyeesss gtu barusan meriksa status pasien pasien dtg sn,5
2960,temu buang air toilet dalam temanteman kelas guru diberitahu ambil air kencing tanah basah laku,5
2961,bingung promo gojek kalo rush hour surcharge walhasi,5
2962,hai aisah jatibening sejajar cam tol jam renti total gerak,2
2963,semester fisika,0
2964,motor ngomongsilakan mbak wow asa taksi kali,0
2965,gojeksaya ordersumpah parahbalikin go pay gwgw hapus uninstall ni aplikasi,2
2966,gua order gojek dapet supir nyebelin jayus gua wajah penasaran polos,2
2967,memberitahu teman pukul temu,1
2968,iyee nambahnya k mantepb,0
2969,jalan malam api gantung udara bagi segmen lihat duga sihir,1
2970,iki tumpang gojek bijimana naik ya mikirkeras,1
2971,takut,1
2972,nih bikin zonk promo gojek rb st mana teteh bahagia order st pocin,2
2973,jalan gelap aneh,1
2974,muak tengkar orang meni anakanak libat tuduh salah orangtua,4
2975,tbtb teringt moment embarassing kmrn pagi psn gojek gondangdia kemenpar lupa gnti nama akun,3
2976,ajak tidur dadak neng aspal karo gojek,0
2977,si gojek grab uber kasi data rating kemudi ya histogram,1
2978,oh iya gojek sentuh badan dikit pikir sia pakai selubung biar,5
2979,nieghbour pintu lari kucing jalan masuk coba selesai sekop datar bawa kucing dokter hewan bunuh manusia sembuh,4
2980,gojek,0
2981,pakai helm jaket gojek bohong,2
2982,jalan periksa kerabat tinggal kota unjung jijik,4
2983,kak ngasih driver uang lebih set,5
2984,industri fintech regulasi relatif batas keep maju teknologi,3
2985,suka sedih liat linked isi shopee bukalapak gojek ruangguru halodoc female daily traveloka pegipegi,3
2986,susah lacak pakai akun gojek fiktif foto,1
2987,gojek mcd ngomel,2
2988,rumah isi lapor pajak milik bantu laku cepat pergi temu teman rumah sakit marah kakak ayah tolak kalkulator minta pergi tunggu bantu lapor pajak selesai,2
2989,chadea titik jemput customer driver gojek,0
2990,teman bahas tampil sadar dengar,5
2991,goblok lu ngampus jam otw siang trik lu ngampus pakai kaos item serasa gojek neraka panas,2
2992,patah lutut main ski yastrebetz trek balap resor musim dingin bulgaria,1
2993,terima universitas sofia,0
2994,lompat pria daerah sepi,1
2995,unjung titip anak kondisi genting anakanak kondisi murung fisik emosional,4
2996,temu teman bohong hasil hubung rugi orang,4
2997,istirahat mending offin bang,2
2998,milea ya menit temu duduk belakang dil gojek online,0
2999,bohong sahabat anak lakilaki suka suka laku siksa malu,5
